36	0.000896051	0.6;	-0.4;	1	0.996615	1.0063	5	0.2	0.5	0.00063582	0.998393	0.00727357	0.0031791	1	100	0	4.98863
37	-0.00504459	0.6;	-0.4;	1	0.997383	0.999849	5	0.2	0.5	0.000676978	0.99907	0.000102894	0.00338489	1	100	0	4.98863
38	-0.00116782	0.6;	-0.4;	1	0.997695	0.999733	5	0.2	0.5	0.000523465	0.999593	-0.000383782	0.00261733	1	100	0	4.98863
39	-0.00419242	0.6;	-0.4;	1	0.994725	1.00036	5	0.2	0.5	0.000461011	1.00005	-0.000156135	0.00230506	1	100	0	4.98863
40	0.00767714	0.6;	-0.4;	1	1.00578	1.00365	5	0.2	0.5	0.00105496	1.00111	0.00148486	0.00527478	1	100	0	4.98863
41	-0.00443899	0.6;	-0.4;	1	1.00006	0.993267	5	0.2	0.5	-0.00115652	0.999953	-0.00552869	-0.00578261	1	100	0	4.98863
42	-0.00882425	0.6;	-0.4;	1	0.987161	1.00279	5	0.2	0.5	-1.26759e-05	0.99994	0.00285962	-6.33793e-05	1	100	0	4.98863
43	0.0043231	0.6;	-0.4;	1	1.00086	1.01153	5	0.2	0.5	0.0025677	1.00251	0.00645094	0.0128385	1	100	0	4.98863
44	0.00905309	0.6;	-0.4;	1	1.01631	0.995315	5	0.2	0.5	-0.000171954	1.00234	-0.00684914	-0.00085977	1	100	0	4.98863
45	-0.00317603	0.6;	-0.4;	1	1.00054	0.988084	5	0.2	0.5	-0.00326254	0.999073	-0.00772647	-0.0163127	1	100	0	4.98863
46	-0.0080142	0.6;	-0.4;	1	0.985051	1.00675	5	0.2	0.5	-0.000107553	0.998966	0.00788748	-0.000537766	1	100	0	4.98863
47	0.00354424	0.6;	-0.4;	1	1.00161	1.01269	5	0.2	0.5	0.00298973	1.00196	0.00774321	0.0149487	1	100	0	4.98863
48	0.00681863	0.6;	-0.4;	1	1.01508	0.99303	5	0.2	0.5	-0.000322407	1.00163	-0.00828035	-0.00161203	1	100	0	4.98863
49	0.00261245	0.6;	-0.4;	1	1.00446	0.98887	5	0.2	0.5	-0.00301527	0.998618	-0.00673216	-0.0150764	1	100	0	4.98863
50	-0.00661471	0.6;	-0.4;	1	0.988492	1.00214	5	0.2	0.5	-0.000892207	0.997725	0.00530766	-0.00446103	1	100	0	4.98863
